video_name,frame_idx,label,lm_0_x,lm_0_y,lm_0_z,lm_0_v,lm_1_x,lm_1_y,lm_1_z,lm_1_v,lm_2_x,lm_2_y,lm_2_z,lm_2_v,lm_3_x,lm_3_y,lm_3_z,lm_3_v,lm_4_x,lm_4_y,lm_4_z,lm_4_v,lm_5_x,lm_5_y,lm_5_z,lm_5_v,lm_6_x,lm_6_y,lm_6_z,lm_6_v,lm_7_x,lm_7_y,lm_7_z,lm_7_v,lm_8_x,lm_8_y,lm_8_z,lm_8_v,lm_9_x,lm_9_y,lm_9_z,lm_9_v,lm_10_x,lm_10_y,lm_10_z,lm_10_v,lm_11_x,lm_11_y,lm_11_z,lm_11_v,lm_12_x,lm_12_y,lm_12_z,lm_12_v,lm_13_x,lm_13_y,lm_13_z,lm_13_v,lm_14_x,lm_14_y,lm_14_z,lm_14_v,lm_15_x,lm_15_y,lm_15_z,lm_15_v,lm_16_x,lm_16_y,lm_16_z,lm_16_v,lm_17_x,lm_17_y,lm_17_z,lm_17_v,lm_18_x,lm_18_y,lm_18_z,lm_18_v,lm_19_x,lm_19_y,lm_19_z,lm_19_v,lm_20_x,lm_20_y,lm_20_z,lm_20_v,lm_21_x,lm_21_y,lm_21_z,lm_21_v,lm_22_x,lm_22_y,lm_22_z,lm_22_v,lm_23_x,lm_23_y,lm_23_z,lm_23_v,lm_24_x,lm_24_y,lm_24_z,lm_24_v,lm_25_x,lm_25_y,lm_25_z,lm_25_v,lm_26_x,lm_26_y,lm_26_z,lm_26_v,lm_27_x,lm_27_y,lm_27_z,lm_27_v,lm_28_x,lm_28_y,lm_28_z,lm_28_v,lm_29_x,lm_29_y,lm_29_z,lm_29_v,lm_30_x,lm_30_y,lm_30_z,lm_30_v,lm_31_x,lm_31_y,lm_31_z,lm_31_v,lm_32_x,lm_32_y,lm_32_z,lm_32_v
11.mp4,1,Sit To Stand Correct,0.5211361050605774,0.4163033366203308,-0.36412715911865234,0.9999967813491821,0.5251826643943787,0.3981110751628876,-0.35074806213378906,0.9999685287475586,0.5285295248031616,0.3974801301956177,-0.3507734537124634,0.9999691247940063,0.5319046378135681,0.3967866897583008,-0.35078349709510803,0.9999327659606934,0.5155842900276184,0.398794949054718,-0.35155194997787476,0.99997878074646,0.5123436450958252,0.39861661195755005,-0.3516562581062317,0.9999849796295166,0.5089541673660278,0.3984770178794861,-0.35163968801498413,0.9999710321426392,0.5368600487709045,0.3999400734901428,-0.24947936832904816,0.9999706745147705,0.5022826790809631,0.40964415669441223,-0.253726065158844,0.9999868869781494,0.5278546810150146,0.4288676977157593,-0.3227348327636719,0.9999921321868896,0.5156153440475464,0.4298880398273468,-0.32418471574783325,0.9999942779541016,0.5679396390914917,0.46485409140586853,-0.16563022136688232,0.9999226331710815,0.47451144456863403,0.47196534276008606,-0.1765473186969757,0.9999808073043823,0.5974026918411255,0.54752516746521,-0.23591114580631256,0.9956473708152771,0.4538317322731018,0.561549723148346,-0.28278738260269165,0.9954645037651062,0.5790048241615295,0.5994436740875244,-0.38893741369247437,0.976362407207489,0.47743576765060425,0.6024782657623291,-0.4837052822113037,0.9834815859794617,0.5765935182571411,0.621472179889679,-0.42587894201278687,0.9301825165748596,0.48294517397880554,0.622502863407135,-0.5278881192207336,0.9589537382125854,0.5683084726333618,0.613644540309906,-0.42837128043174744,0.9192054271697998,0.48959800601005554,0.6122063994407654,-0.5254343748092651,0.9527437686920166,0.5679746270179749,0.6060723066329956,-0.39218589663505554,0.8649776577949524,0.4906716048717499,0.6073489189147949,-0.4857920706272125,0.9083647727966309,0.5542645454406738,0.6230042576789856,0.004771847743541002,0.9999589920043945,0.5024001598358154,0.628692090511322,-0.0047990852035582066,0.9999521970748901,0.583735466003418,0.6965436339378357,-0.3056132197380066,0.9755445122718811,0.48646917939186096,0.7000426054000854,-0.306029736995697,0.9767166376113892,0.5753296613693237,0.8690274357795715,-0.17781321704387665,0.9597679376602173,0.49974194169044495,0.8779948949813843,-0.18860915303230286,0.9793174266815186,0.5687746405601501,0.8856894373893738,-0.17050829529762268,0.9175492525100708,0.5074305534362793,0.8949792385101318,-0.18266355991363525,0.934783399105072,0.5841895937919617,0.9343864917755127,-0.2971664071083069,0.9465270042419434,0.4958246350288391,0.9408626556396484,-0.31727543473243713,0.9645288586616516
11.mp4,2,Sit To Stand Correct,0.5214910507202148,0.38919761776924133,-0.2894347012042999,0.9999959468841553,0.5257612466812134,0.37412625551223755,-0.2734019160270691,0.9999797344207764,0.5290125608444214,0.37493908405303955,-0.2734508514404297,0.9999678134918213,0.5321177840232849,0.37606167793273926,-0.2734631597995758,0.9999672174453735,0.517122209072113,0.37521907687187195,-0.2737906575202942,0.999984860420227,0.5134257674217224,0.377041220664978,-0.2738567292690277,0.9999793767929077,0.5103597044944763,0.3790929615497589,-0.2738451659679413,0.9999804496765137,0.5376886129379272,0.386554092168808,-0.17527975142002106,0.9999687671661377,0.5051026940345764,0.3901067078113556,-0.17652647197246552,0.9999825954437256,0.5288479924201965,0.40654098987579346,-0.25107458233833313,0.9999957084655762,0.5163575410842896,0.40789180994033813,-0.2516625225543976,0.999996542930603,0.5710052847862244,0.46997153759002686,-0.11050208657979965,0.9999077320098877,0.47605615854263306,0.46921634674072266,-0.12349700182676315,0.9999427795410156,0.6005868315696716,0.5583487749099731,-0.16770800948143005,0.9927971959114075,0.4522421061992645,0.5629570484161377,-0.2128617763519287,0.9947853684425354,0.5785098671913147,0.6035374402999878,-0.30509549379348755,0.9733448624610901,0.48106804490089417,0.600986897945404,-0.38430365920066833,0.9809897541999817,0.5721355080604553,0.6250067949295044,-0.34196531772613525,0.9385825991630554,0.486155241727829,0.6213487386703491,-0.42766663432121277,0.9599785208702087,0.5625487565994263,0.6133820414543152,-0.3475080728530884,0.9351423978805542,0.49458783864974976,0.6121793389320374,-0.42720159888267517,0.9563580751419067,0.5635464787483215,0.6086880564689636,-0.3098788559436798,0.9150122404098511,0.493291437625885,0.6050961017608643,-0.38756757974624634,0.9374761581420898,0.5538685321807861,0.6379240155220032,0.006836466491222382,0.9999430179595947,0.5000705122947693,0.6419631838798523,-0.0068764109164476395,0.9999314546585083,0.5851505398750305,0.7017378807067871,-0.3005577623844147,0.9811275005340576,0.4829172194004059,0.6966231465339661,-0.313190758228302,0.9785380959510803,0.5752618312835693,0.8697177767753601,-0.15005742013454437,0.948352575302124,0.49986883997917175,0.8627821207046509,-0.1550689935684204,0.9585754871368408,0.565914511680603,0.8843793869018555,-0.13979192078113556,0.8970451951026917,0.50638747215271,0.8786755204200745,-0.14396050572395325,0.9072688817977905,0.5815436840057373,0.9373210668563843,-0.25001028180122375,0.9265495538711548,0.4968949556350708,0.9378893375396729,-0.2536536157131195,0.935032308101654
11.mp4,3,Sit To Stand Correct,0.5198929905891418,0.3871552348136902,-0.30385997891426086,0.9999947547912598,0.5250182747840881,0.37258049845695496,-0.28863948583602905,0.9999711513519287,0.5285423398017883,0.37356802821159363,-0.2886893153190613,0.9999572038650513,0.5317291617393494,0.37507718801498413,-0.28870224952697754,0.9999511241912842,0.5164827108383179,0.37410110235214233,-0.28960877656936646,0.9999804496765137,0.5131863355636597,0.3761026859283447,-0.28969013690948486,0.9999765157699585,0.5106462836265564,0.37816134095191956,-0.28968316316604614,0.9999756813049316,0.5369155406951904,0.3858579993247986,-0.19042527675628662,0.9999626874923706,0.5060824751853943,0.39080268144607544,-0.19471098482608795,0.9999805688858032,0.527715802192688,0.40363597869873047,-0.26466870307922363,0.9999934434890747,0.5153849124908447,0.4054790139198303,-0.2661551237106323,0.9999951124191284,0.5712553262710571,0.4664943218231201,-0.1206435039639473,0.9998964071273804,0.4754818081855774,0.47023969888687134,-0.13589788973331451,0.9999568462371826,0.6026883721351624,0.556821882724762,-0.17857709527015686,0.9941619038581848,0.45201313495635986,0.5594227313995361,-0.23361089825630188,0.9953218102455139,0.579820454120636,0.601497232913971,-0.3181285262107849,0.977241039276123,0.4787594974040985,0.598150372505188,-0.41202446818351746,0.985780656337738,0.574098527431488,0.6223706603050232,-0.3540838658809662,0.9411054849624634,0.48540619015693665,0.6193908452987671,-0.4554727077484131,0.9680575728416443,0.5664145946502686,0.6111999154090881,-0.35889628529548645,0.9370086193084717,0.49257418513298035,0.6088035106658936,-0.4539790451526642,0.9646120667457581,0.56734699010849,0.6037792563438416,-0.32248157262802124,0.9149604439735413,0.49187248945236206,0.6034748554229736,-0.4147895872592926,0.9453157186508179,0.554631769657135,0.6283566951751709,0.005735705606639385,0.9999316930770874,0.5004385113716125,0.6317489147186279,-0.005738783627748489,0.9999288320541382,0.5827409029006958,0.6961755752563477,-0.30266669392585754,0.974575400352478,0.4851852059364319,0.6959221363067627,-0.3071081042289734,0.9727852940559387,0.5770487189292908,0.8663324117660522,-0.1786482334136963,0.9380938410758972,0.5000276565551758,0.8802257776260376,-0.19069220125675201,0.9626972675323486,0.568733274936676,0.8827492594718933,-0.17103224992752075,0.8859639763832092,0.5074260830879211,0.8935316205024719,-0.18415091931819916,0.9126936793327332,0.580479085445404,0.9318066835403442,-0.28920942544937134,0.9217921495437622,0.494554340839386,0.9423747062683105,-0.3084528148174286,0.9441903233528137
11.mp4,4,Sit To Stand Correct,0.5221819877624512,0.42793768644332886,-0.38815799355506897,0.9999973773956299,0.5260806679725647,0.4087204337120056,-0.3793184757232666,0.9999648332595825,0.5292913913726807,0.408052921295166,-0.37936076521873474,0.9999667406082153,0.5325323939323425,0.4073260426521301,-0.3793720006942749,0.999915361404419,0.5170087814331055,0.40880152583122253,-0.37760603427886963,0.9999761581420898,0.513997495174408,0.4081759750843048,-0.3777134418487549,0.999984622001648,0.5060945153236389,0.4084632396697998,-0.3776865601539612,0.9999672174453735,0.5378929376602173,0.4031805396080017,-0.28837740421295166,0.999976634979248,0.5025065541267395,0.4157743453979492,-0.28106895089149475,0.9999898672103882,0.5285949110984802,0.4381842613220215,-0.3497180640697479,0.9999959468841553,0.517254650592804,0.43845701217651367,-0.3478090763092041,0.9999973773956299,0.5699382424354553,0.4653189182281494,-0.19658002257347107,0.9999814033508301,0.4784008264541626,0.46737733483314514,-0.18957145512104034,0.9999957084655762,0.6025596857070923,0.5469915270805359,-0.253122478723526,0.9986342787742615,0.44956353306770325,0.5592222809791565,-0.26712119579315186,0.9975420236587524,0.5781358480453491,0.6022685766220093,-0.38668179512023926,0.9888297915458679,0.4755871295928955,0.5971686244010925,-0.445238322019577,0.9895464777946472,0.5747060179710388,0.6207116842269897,-0.4224517047405243,0.9554356932640076,0.48040878772735596,0.6167522072792053,-0.48358988761901855,0.9684228897094727,0.5669860243797302,0.6141752600669861,-0.423759400844574,0.9468079805374146,0.4891558289527893,0.6088283061981201,-0.4828380346298218,0.9619528651237488,0.5667967200279236,0.6082895994186401,-0.38857564330101013,0.8994030356407166,0.48811715841293335,0.6016457080841064,-0.4466150999069214,0.916379451751709,0.5548615455627441,0.6181719303131104,-0.001853410736657679,0.9999672174453735,0.5096287727355957,0.6281106472015381,0.001792278722859919,0.9999653100967407,0.581167459487915,0.6996710300445557,-0.2986343502998352,0.9733080267906189,0.4847557544708252,0.698242723941803,-0.28197991847991943,0.9707565307617188,0.575090765953064,0.8684560060501099,-0.157693549990654,0.9659950137138367,0.5032942295074463,0.8720375299453735,-0.15864546597003937,0.9822032451629639,0.5729107856750488,0.8880845308303833,-0.14986544847488403,0.925422728061676,0.5092186331748962,0.8956092596054077,-0.15304376184940338,0.9451795220375061,0.5942057967185974,0.93353271484375,-0.27201640605926514,0.9486907124519348,0.49279674887657166,0.9317084550857544,-0.28475165367126465,0.9667510390281677
11.mp4,5,Sit To Stand Correct,0.5199524760246277,0.3990657925605774,-0.309199720621109,0.9999895095825195,0.5247442126274109,0.37853914499282837,-0.2930477559566498,0.9999419450759888,0.527509331703186,0.37934058904647827,-0.29309508204460144,0.9999139308929443,0.5309513211250305,0.380244642496109,-0.2930981516838074,0.9999123811721802,0.5171105861663818,0.3796270489692688,-0.29447662830352783,0.9999607801437378,0.5139794945716858,0.3813486397266388,-0.294551819562912,0.9999535083770752,0.5115838050842285,0.38305988907814026,-0.2945524752140045,0.9999568462371826,0.5367826223373413,0.39019575715065,-0.19026190042495728,0.9999148845672607,0.5062126517295837,0.4001855254173279,-0.19609393179416656,0.9999592304229736,0.5274654030799866,0.4131792187690735,-0.26842835545539856,0.9999897480010986,0.5146918892860413,0.41450971364974976,-0.270324170589447,0.9999918937683105,0.5734648704528809,0.46464380621910095,-0.11470216512680054,0.9999157190322876,0.4756520092487335,0.4658374488353729,-0.13944892585277557,0.999954342842102,0.6099730134010315,0.5534654259681702,-0.16221663355827332,0.9951059818267822,0.44784387946128845,0.5537259578704834,-0.23454508185386658,0.9958284497261047,0.581788182258606,0.6023414134979248,-0.2997421622276306,0.9796605706214905,0.4794815182685852,0.5948396325111389,-0.41552796959877014,0.9863262176513672,0.5724393129348755,0.6214209794998169,-0.33617374300956726,0.9445686936378479,0.4872695207595825,0.6136171817779541,-0.4614356458187103,0.9690750241279602,0.5668416619300842,0.6082497835159302,-0.3442392349243164,0.942162275314331,0.495250940322876,0.6042352318763733,-0.4597030580043793,0.9662628173828125,0.568538248538971,0.6013339161872864,-0.3053628206253052,0.9226372838020325,0.49423372745513916,0.5982815623283386,-0.41829684376716614,0.948124885559082,0.5561883449554443,0.6383017897605896,0.006511110346764326,0.9999608993530273,0.5004518628120422,0.6422005891799927,-0.006527291610836983,0.9999561309814453,0.5804740786552429,0.6938422918319702,-0.3311518430709839,0.9799453020095825,0.48808401823043823,0.6914885640144348,-0.3388426601886749,0.9731746912002563,0.5746833086013794,0.8686813712120056,-0.18361255526542664,0.9445416927337646,0.5022591352462769,0.86427903175354,-0.19019082188606262,0.9542207717895508,0.5656653046607971,0.8852627873420715,-0.17383098602294922,0.9016900062561035,0.5090458989143372,0.8822430372238159,-0.18040652573108673,0.9030684232711792,0.5814931392669678,0.9353431463241577,-0.29141420125961304,0.934450626373291,0.49931225180625916,0.9360029101371765,-0.29877206683158875,0.941969096660614
11.mp4,6,Sit To Stand Correct,0.5221061110496521,0.4146153926849365,-0.34852513670921326,0.9999724626541138,0.5262198448181152,0.39866796135902405,-0.33345332741737366,0.9998648166656494,0.529292643070221,0.39834246039390564,-0.3335047662258148,0.9998134970664978,0.5322546362876892,0.39798739552497864,-0.33351463079452515,0.999826967716217,0.5174689888954163,0.3997291624546051,-0.33413034677505493,0.9998869895935059,0.5145836472511292,0.4000188112258911,-0.33419692516326904,0.9998632669448853,0.5107949376106262,0.40075379610061646,-0.3342023491859436,0.9998764991760254,0.5369592905044556,0.3973138928413391,-0.22697143256664276,0.9997292160987854,0.5070281028747559,0.4028316140174866,-0.22945435345172882,0.9998231530189514,0.5283850431442261,0.426791250705719,-0.30545657873153687,0.9999558925628662,0.5171091556549072,0.4269673824310303,-0.30635255575180054,0.9999562501907349,0.573379635810852,0.46268558502197266,-0.15226800739765167,0.9998761415481567,0.4755993187427521,0.4634520411491394,-0.16341805458068848,0.9999189376831055,0.611737072467804,0.5473172664642334,-0.21621756255626678,0.996672511100769,0.44684743881225586,0.5530028343200684,-0.25363659858703613,0.9941228032112122,0.5838591456413269,0.5995585918426514,-0.3656943142414093,0.9870660901069641,0.48047250509262085,0.5941858291625977,-0.4425588548183441,0.9814043045043945,0.5749314427375793,0.6179329752922058,-0.4073599874973297,0.9625003337860107,0.488015353679657,0.6133947968482971,-0.49215322732925415,0.9576606154441833,0.5685473084449768,0.6064310669898987,-0.4152233600616455,0.9614747762680054,0.4958353042602539,0.6057748198509216,-0.4914367198944092,0.9559239149093628,0.569998025894165,0.6002904176712036,-0.37184572219848633,0.9461708664894104,0.4947211444377899,0.6007382869720459,-0.4466716945171356,0.9373419880867004,0.5578148365020752,0.642232358455658,0.0023889068979769945,0.9999452829360962,0.5010092854499817,0.6487671136856079,-0.0023332855198532343,0.9999490976333618,0.578488290309906,0.6943620443344116,-0.3551618456840515,0.9850113987922668,0.4871271550655365,0.7001627087593079,-0.3561922013759613,0.9840721487998962,0.5755605101585388,0.8634827136993408,-0.19242678582668304,0.9639374613761902,0.5039448738098145,0.8806086778640747,-0.20661190152168274,0.9770368933677673,0.5680683851242065,0.8784021139144897,-0.18068546056747437,0.9116436243057251,0.5107243657112122,0.8950732946395874,-0.19705580174922943,0.9275138974189758,0.5816487073898315,0.9311060905456543,-0.3047196865081787,0.9596967101097107,0.49807730317115784,0.9441994428634644,-0.3296618163585663,0.9714692831039429
11.mp4,7,Sit To Stand Correct,0.5234403610229492,0.38755711913108826,-0.3389284908771515,0.999976634979248,0.5282204747200012,0.3729647397994995,-0.32169267535209656,0.9998950958251953,0.5312988758087158,0.3740446865558624,-0.3217504322528839,0.9998509883880615,0.5347159504890442,0.3753024935722351,-0.32176926732063293,0.9998641014099121,0.5184772610664368,0.37383711338043213,-0.3217647969722748,0.9999077320098877,0.5159329175949097,0.3753877580165863,-0.3218212425708771,0.9998786449432373,0.5118111968040466,0.37744665145874023,-0.3218090832233429,0.9998888969421387,0.5393108129501343,0.3826887607574463,-0.21292221546173096,0.9998039603233337,0.5080024600028992,0.3864080011844635,-0.2120049148797989,0.9998546838760376,0.5305740833282471,0.4031834900379181,-0.29612499475479126,0.9999732971191406,0.5174397230148315,0.4042351245880127,-0.29607945680618286,0.9999736547470093,0.5755160450935364,0.4645819067955017,-0.13874498009681702,0.9999091625213623,0.4764252007007599,0.4635639786720276,-0.1453467309474945,0.9998852014541626,0.6134411096572876,0.5490351915359497,-0.20319674909114838,0.995995283126831,0.44523951411247253,0.5576662421226501,-0.2313433438539505,0.993403971195221,0.583803653717041,0.6017016768455505,-0.3643089830875397,0.9837003350257874,0.4793086349964142,0.598800778388977,-0.42328646779060364,0.9782602190971375,0.574093759059906,0.6196562647819519,-0.40681594610214233,0.956559956073761,0.4850318133831024,0.6154676675796509,-0.4721347689628601,0.9539647698402405,0.5683732032775879,0.6094803214073181,-0.4150334298610687,0.9553177356719971,0.4935702681541443,0.6098570227622986,-0.473530113697052,0.9518048167228699,0.570016622543335,0.6027690172195435,-0.3706643879413605,0.9376132488250732,0.4929729700088501,0.6053590774536133,-0.42798522114753723,0.9294236302375793,0.5585600733757019,0.6399441361427307,0.0016879606992006302,0.9999297857284546,0.5024818778038025,0.6437289714813232,-0.0016756408149376512,0.999927282333374,0.5792216062545776,0.6885983943939209,-0.34678539633750916,0.9780785441398621,0.48609545826911926,0.6996079087257385,-0.34265056252479553,0.9717268347740173,0.5755319595336914,0.868527889251709,-0.1729697734117508,0.937067449092865,0.5019238591194153,0.8828115463256836,-0.18846352398395538,0.9624806642532349,0.567594051361084,0.8849082589149475,-0.16064561903476715,0.8896793723106384,0.5086380839347839,0.8954240083694458,-0.17929282784461975,0.9070848226547241,0.5829288959503174,0.9324033856391907,-0.2836991846561432,0.9331002831459045,0.4939345717430115,0.9396375417709351,-0.3133196532726288,0.9520367383956909
11.mp4,8,Sit To Stand Correct,0.523392915725708,0.40413498878479004,-0.3755728304386139,0.9999804496765137,0.5277848243713379,0.3900316059589386,-0.3595079481601715,0.9999068975448608,0.5307378768920898,0.3906586468219757,-0.35957199335098267,0.9998725652694702,0.5336353778839111,0.38594764471054077,-0.35957810282707214,0.9998856782913208,0.5191554427146912,0.3908730745315552,-0.36071255803108215,0.999920129776001,0.5166793465614319,0.39201050996780396,-0.360785573720932,0.9998999834060669,0.5139027833938599,0.393306165933609,-0.36078494787216187,0.999910831451416,0.5381644368171692,0.39343559741973877,-0.24890844523906708,0.999823272228241,0.5035979747772217,0.3919669985771179,-0.253024697303772,0.9998815059661865,0.5297247767448425,0.4165513515472412,-0.3311840891838074,0.999974250793457,0.5180028676986694,0.416706919670105,-0.33260542154312134,0.9999736547470093,0.575660228729248,0.465167760848999,-0.16772963106632233,0.9999157190322876,0.4743185341358185,0.4668118357658386,-0.18131694197654724,0.9998838901519775,0.6157076358795166,0.5527044534683228,-0.22230522334575653,0.9964402318000793,0.44492989778518677,0.5649434924125671,-0.26097702980041504,0.9931440353393555,0.58225417137146,0.6096638441085815,-0.36908045411109924,0.9846534132957458,0.48138242959976196,0.6046417355537415,-0.43915653228759766,0.9775646328926086,0.5717629194259644,0.627721905708313,-0.41039347648620605,0.9579377174377441,0.4873860478401184,0.6208217144012451,-0.48788726329803467,0.9539351463317871,0.565709114074707,0.6146895289421082,-0.41823863983154297,0.9569907784461975,0.495542049407959,0.6132979393005371,-0.48954060673713684,0.952267587184906,0.5675542950630188,0.6099683046340942,-0.3749494254589081,0.9405484795570374,0.4948849380016327,0.6094896793365479,-0.44372692704200745,0.9317255020141602,0.5592126250267029,0.6394258141517639,0.0018484190804883838,0.9999548196792603,0.5023716688156128,0.6444180011749268,-0.001811079098843038,0.9999489784240723,0.5813906192779541,0.696358323097229,-0.35863250494003296,0.9813222885131836,0.48602521419525146,0.6966928839683533,-0.3651174306869507,0.9702064990997314,0.5751455426216125,0.8666737675666809,-0.18162882328033447,0.9539077877998352,0.5029422044754028,0.8656535148620605,-0.1818724423646927,0.9532778859138489,0.5672049522399902,0.8839019536972046,-0.16897457838058472,0.9128085970878601,0.509633481502533,0.8827306032180786,-0.16903318464756012,0.9067270755767822,0.5818962454795837,0.9337297677993774,-0.2927306592464447,0.9476472735404968,0.49903738498687744,0.9378900527954102,-0.29249006509780884,0.9449782967567444
11.mp4,9,Sit To Stand Correct,0.5278434753417969,0.3997070789337158,-0.42421483993530273,0.9999880790710449,0.532008707523346,0.378409743309021,-0.40887022018432617,0.9999451637268066,0.535127580165863,0.37985360622406006,-0.4089430570602417,0.9999217987060547,0.5385186672210693,0.38100019097328186,-0.4089623987674713,0.9999254941940308,0.5232805013656616,0.37846145033836365,-0.4106771647930145,0.9999576807022095,0.5206267237663269,0.3796539902687073,-0.4107688069343567,0.999947190284729,0.5167021751403809,0.38087543845176697,-0.41077518463134766,0.9999537467956543,0.5426822304725647,0.39211177825927734,-0.29780495166778564,0.9999215602874756,0.5102436542510986,0.39475584030151367,-0.30491411685943604,0.9999607801437378,0.534577488899231,0.4144866168498993,-0.3796020448207855,0.9999923706054688,0.5215610265731812,0.41310375928878784,-0.3818743824958801,0.9999926090240479,0.5778830051422119,0.4675538241863251,-0.1990317851305008,0.999941349029541,0.47593724727630615,0.4635965824127197,-0.23032240569591522,0.9999432563781738,0.6200571060180664,0.5551607608795166,-0.21069614589214325,0.9955102205276489,0.4437944293022156,0.5596556663513184,-0.30054643750190735,0.9957520961761475,0.5831571221351624,0.6127163767814636,-0.30715644359588623,0.9633567333221436,0.4797067642211914,0.6066769361495972,-0.458326518535614,0.97296142578125,0.5734779834747314,0.6350946426391602,-0.34030842781066895,0.9017675518989563,0.4844309687614441,0.629835307598114,-0.5026566982269287,0.9447553157806396,0.5663288235664368,0.6197426319122314,-0.3495630919933319,0.8994588851928711,0.4946187138557434,0.6201128959655762,-0.505016565322876,0.9429837465286255,0.5674076080322266,0.6136112809181213,-0.31248345971107483,0.8747826218605042,0.49387621879577637,0.6122142672538757,-0.4618666172027588,0.9223385453224182,0.5558524131774902,0.6395029425621033,0.004709000699222088,0.9999476671218872,0.49920743703842163,0.6422045826911926,-0.0046773748472332954,0.9999421834945679,0.5835921764373779,0.7024521231651306,-0.3239437937736511,0.9809938669204712,0.4876490831375122,0.6943835020065308,-0.3373689353466034,0.9696575403213501,0.5735586881637573,0.8638176918029785,-0.14217603206634521,0.9399864077568054,0.5000946521759033,0.8614667057991028,-0.14389656484127045,0.9430099129676819,0.5642812848091125,0.877488374710083,-0.12901555001735687,0.8895479440689087,0.5059499740600586,0.8742609024047852,-0.1294250637292862,0.8850686550140381,0.5806210041046143,0.9305317997932434,-0.2462131530046463,0.9198426604270935,0.4985690712928772,0.9296847581863403,-0.2448011040687561,0.9207722544670105
11.mp4,10,Sit To Stand Correct,0.5297028422355652,0.4199633300304413,-0.4197922348976135,0.9999728202819824,0.5342720150947571,0.4029301106929779,-0.40660154819488525,0.9998874664306641,0.5376405119895935,0.40410134196281433,-0.4066533148288727,0.9998427629470825,0.5406782627105713,0.40489473938941956,-0.4066776931285858,0.9998548030853271,0.5247384905815125,0.4016144275665283,-0.40849635004997253,0.9999104738235474,0.5209519863128662,0.4020593762397766,-0.4085808992385864,0.9998879432678223,0.5179227590560913,0.4029439687728882,-0.40859344601631165,0.9999024868011475,0.5453959107398987,0.40622538328170776,-0.29947927594184875,0.9998372793197632,0.5126886367797852,0.40708816051483154,-0.3071850836277008,0.9999141693115234,0.536349356174469,0.4315919280052185,-0.3755944073200226,0.999980092048645,0.522924542427063,0.4301166236400604,-0.37811505794525146,0.9999816417694092,0.5791589617729187,0.46827781200408936,-0.19396407902240753,0.9999648332595825,0.477292001247406,0.46564504504203796,-0.2167041152715683,0.99994957447052,0.6247814893722534,0.5486450791358948,-0.17661570012569427,0.9958556294441223,0.44198474287986755,0.5638033747673035,-0.2324666529893875,0.9950582981109619,0.5871350169181824,0.6120985150337219,-0.23352113366127014,0.9621503353118896,0.48014339804649353,0.6129403114318848,-0.3198922276496887,0.9627577066421509,0.5770828723907471,0.6287502646446228,-0.2558961808681488,0.891258716583252,0.4837229549884796,0.6307030916213989,-0.3479365408420563,0.9203256368637085,0.5696027278900146,0.619227409362793,-0.264242023229599,0.8873410224914551,0.49357324838638306,0.6240506172180176,-0.3524208068847656,0.9175180792808533,0.5709656476974487,0.6135335564613342,-0.23667551577091217,0.8600577712059021,0.4929211735725403,0.6166512966156006,-0.3217516243457794,0.8881059885025024,0.5577405095100403,0.6345086693763733,0.0026023732498288155,0.9999551773071289,0.5014747381210327,0.6341503262519836,-0.0025725564919412136,0.9999489784240723,0.5821471810340881,0.694161057472229,-0.33820319175720215,0.9861068725585938,0.48592931032180786,0.6962705850601196,-0.344586044549942,0.9773882031440735,0.5748094916343689,0.8683327436447144,-0.16918863356113434,0.9605283141136169,0.501904308795929,0.8665652275085449,-0.17212343215942383,0.9609310626983643,0.5655431151390076,0.8833463788032532,-0.15672580897808075,0.9242982864379883,0.5086168050765991,0.8801499605178833,-0.15971998870372772,0.9112386703491211,0.5802990198135376,0.9363227486610413,-0.27216631174087524,0.954375147819519,0.4974813759326935,0.9370338916778564,-0.27721747756004333,0.9519069790840149
